person_name,person_id,num_videos,facial_symmetry_mean_mean,facial_symmetry_mean_std,facial_symmetry_std_mean,facial_symmetry_std_std,facial_symmetry_median_mean,facial_symmetry_median_std,face_width_height_ratio_mean_mean,face_width_height_ratio_mean_std,face_width_height_ratio_std_mean,face_width_height_ratio_std_std,eye_spacing_ratio_mean_mean,eye_spacing_ratio_mean_std,eye_spacing_ratio_std_mean,eye_spacing_ratio_std_std,jaw_ratio_mean_mean,jaw_ratio_mean_std,jaw_ratio_std_mean,jaw_ratio_std_std,smile_intensity_mean_mean,smile_intensity_mean_std,smile_intensity_std_mean,smile_intensity_std_std,smile_intensity_max_mean,smile_intensity_max_std,eye_contact_mean_mean,eye_contact_mean_std,eye_contact_std_mean,eye_contact_std_std,eye_openness_mean_mean,eye_openness_mean_std,eye_openness_std_mean,eye_openness_std_std,gaze_stability_mean_mean,gaze_stability_mean_std,gaze_stability_std_mean,gaze_stability_std_std,head_tilt_mean_mean,head_tilt_mean_std,head_tilt_std_mean,head_tilt_std_std,expression_speed_mean_mean,expression_speed_mean_std,expression_speed_std_mean,expression_speed_std_std,happy_mean_mean,happy_mean_std,neutral_mean_mean,neutral_mean_std,surprise_mean_mean,surprise_mean_std,processed_frames_mean,processed_frames_std
Hoài Thu,hoi_thu,9,0.9553258195519447,0.016119772977235332,0.03709255065768957,0.0183678254277531,0.9656026661396027,0.009341279365595617,1.4527465403079987,0.02656592703802434,0.06912283832207322,0.028589653350741685,0.6917252019047737,0.021290764664040528,0.019338104175403714,0.010579060142238994,0.7560421377420425,0.014209400918203205,0.016090715362224728,0.005948924244328772,0.09183895750902593,0.059297855149147316,0.07534842123277485,0.04121664306855007,0.30787248257547617,0.18128553986529491,0.9854370802640915,0.006202668995595732,0.013339375727809966,0.0040616513603221336,0.5760566927492619,0.23664746248698082,0.13722369587048888,0.04388532108728032,0.9940699115395546,0.0013341817224174163,0.009158165368717164,0.0033884265933003346,0.041295153088867664,0.025494304244856058,0.030964345147367567,0.021021888178541642,0.06866749143227935,0.0181816658168003,0.09201296791434288,0.025604015994247584,0.14431257359683514,0.10777522544825445,0.28943575639277697,0.1595240480755827,0.03980611185420457,0.04562039221532316,101.25,62.099830023027344
Hong Hwa-yeon,hong_hwayeon,7,0.8550739586353302,0.04020613529339128,0.10481513602038225,0.03514065694821642,0.8887536625067394,0.034850781378278774,0.7817106246948242,0.18384543505723436,0.07680509487787882,0.021926381409103336,0.6444595952828724,0.006840417931647683,0.03292398170257608,0.00936120165184962,0.7863247096538544,0.0066883940077110265,0.018631271086633205,0.00400323792196126,0.1534490877141555,0.09895489284623049,0.20022063826521236,0.08922875371570144,0.7270041257143021,0.24802090045233732,0.9487853546937306,0.014047582410562046,0.054548886604607105,0.023692424110333177,0.8658460577328999,0.08470154886299104,0.19861194367210072,0.07566585347043608,0.9836814502875011,0.006816694224536665,0.0248328090334932,0.009850602479820066,0.13342960675557455,0.03564915206813664,0.09969871242841086,0.02408465696059019,0.14517721720039845,0.07127782764658022,0.17888033886750537,0.05869453000559835,0.10789126856252551,0.07249417713379111,0.3240637630224228,0.10783011884968605,0.020066210614459123,0.014720570588687787,98.16666666666666,26.41653522575081
Hoshi Moeka,hoshi_moeka,6,0.9079329848289489,0.029505653776020758,0.06592160686850547,0.022496859115454793,0.9225800037384033,0.03794885801202302,0.8316673398017883,0.19965232545348494,0.056100991368293766,0.02487253369387718,0.6688384413719177,0.011955958632949265,0.027652144618332385,0.00935642965279998,0.7796544790267944,0.008620469112504966,0.01775995548814535,0.005819415053608365,0.08227347563952207,0.06480156789404495,0.1310357889160514,0.103405579235216,0.5079292699694634,0.30425038092416745,0.9755087733268738,0.012040117139087644,0.02022539395838976,0.010887750783795301,0.6898447573184967,0.13656232617600492,0.28020524084568027,0.057932231164394124,0.9923267245292663,0.004248549055596522,0.011088470416143538,0.005371235186239627,0.087527896463871,0.017664996900809374,0.07619224116206169,0.018629764226379138,0.08074554726481438,0.032733520381995354,0.14474435597658156,0.01989132768007372,0.09205042016692459,0.06919829970343595,0.36123024225234984,0.14190580861518648,0.005919622391229495,0.005493035005164719,114.60000000000001,36.3483149540663
Đại Lộ Oa,i_l_oa,9,0.8570484593510628,0.07025821254687997,0.08538143755868077,0.024053406382563158,0.8647683560848236,0.07790481285251487,0.9300469048321247,0.22997740022816254,0.12919159280136228,0.05904909124834127,0.6696355864405632,0.004905289108609623,0.03325121873058379,0.011951277610111331,0.7743849754333496,0.018195943390120664,0.02218414982780814,0.0025730671431795343,0.14800633559934795,0.1224747187346206,0.17385963373817503,0.10340822971767684,0.6659417133778334,0.28106549581231344,0.9611540213227272,0.020690374844575907,0.04072522511705756,0.021686623081375322,0.8000241219997406,0.11672562818675375,0.18542918004095554,0.08636586604448235,0.9848373085260391,0.005834373291940256,0.028013481060042977,0.013004426027968441,0.17492864280939102,0.06261024361863618,0.16187667194753885,0.09351925723835039,0.1246107341721654,0.04270809720438417,0.16361405421048403,0.04901885422374034,0.22575354669243097,0.11463199333787907,0.3509603701531887,0.05944697206606477,0.03276693653788243,0.029781205608538336,89.25,23.868854648311515
Ikeda Eliza,ikeda_eliza,7,0.8677957554658253,0.05703679851017373,0.09704041853547096,0.03275114993118617,0.8805095156033833,0.07858000093648132,0.9628921151161194,0.278205445656326,0.11656290479004383,0.070912091774122,0.6556186079978943,0.011876949915429005,0.03685885698844989,0.014437163762455999,0.7824520468711853,0.00794440699796951,0.023325021689136825,0.006062328252999808,0.17008566856384277,0.09362533934689528,0.18490318953990936,0.05426292362519661,0.7857666114966075,0.20495367362601144,0.9511394500732422,0.024325017405598497,0.04976828179011743,0.030803340150178177,0.7260362406571705,0.08519715064971041,0.2479792982339859,0.022460198067074125,0.9794765710830688,0.009193769732514718,0.028194194193929434,0.01635183116630541,0.08574555876354376,0.025005136232343152,0.08248861879110336,0.032378660463556426,0.18155160173773766,0.042195166283741634,0.18512072910865146,0.019847399447798147,0.12005243543535471,0.06367129335351102,0.22204900532960892,0.07862170750654561,0.022534870726910107,0.017699750558949817,89.83333333333334,20.30775127641566
Im Jinnah,im_jinnah,8,0.8447332637650626,0.02900191678073566,0.10224675493580955,0.024733381016961858,0.8604283162525722,0.035806773210431034,1.0784543412072318,0.3547596109761674,0.10516129966293063,0.05404921768292445,0.6470666527748108,0.009617404096654441,0.030058835500052998,0.009787254832934265,0.784308808190482,0.005908589540333143,0.01895215255873544,0.003654753324199128,0.20233937352895737,0.1115079944052078,0.15157571009227208,0.049498760799072936,0.5801067224570683,0.2120518966726462,0.9528005719184875,0.010023245947682644,0.03975813543157918,0.010829807572014667,0.8587014930588859,0.08724572130958505,0.18747624648468836,0.06887507505883704,0.9814602392060416,0.004638613631920281,0.03151164749371154,0.013901791421523632,0.11259048325674874,0.040347323829862204,0.0923533814826182,0.061803875658493296,0.13684521402631486,0.03486795204193751,0.1626888673220362,0.04740387808095505,0.09583644422569446,0.06697600641183167,0.2751534857920238,0.12561161202792792,0.020912715855437063,0.01639744085076939,84.57142857142857,48.52024614235057
Imada Mio,imada_mio,8,0.8869930590902056,0.03906814246875731,0.08157879965645927,0.031008999552217604,0.9020230855260577,0.030806922422219826,1.0024462257112776,0.30241843353265907,0.12218146451881953,0.06763442159970987,0.6535256079265049,0.008278006038589074,0.024813509280128137,0.005728109234691702,0.7858228257724217,0.0044631362487443935,0.018242215737700462,0.003836194585571806,0.19792560275111878,0.1306217060712532,0.21490605707679475,0.07466949066511396,0.7736716057573046,0.21555206739523677,0.9608790363584246,0.01467443146025768,0.034226064437202046,0.01826856011209948,0.7936031179768699,0.13157105067502356,0.21296910302979605,0.025817454655791775,0.9872969474111285,0.0038686771969246134,0.020861573916460787,0.01273056854129426,0.0815308429300785,0.023774747116945695,0.09240373809422765,0.037120541361152025,0.1509233255471502,0.04986433893435939,0.19943649215357645,0.03463116690478665,0.18372534109013422,0.08170691329870482,0.2825227039200919,0.09917425559520071,0.05495307681017688,0.042390485889405104,131.0,70.70007072132248
Imoto Ayaka,imoto_ayaka,9,0.9054152145981789,0.047044356874163765,0.07399710174649954,0.03327604702933305,0.9224584922194481,0.047621991239180435,0.7651910148561001,0.2767534740878428,0.08488996466621757,0.04803426774368037,0.6461147964000702,0.00556031681669794,0.02774868533015251,0.006326108535288302,0.77995565533638,0.010982564765625624,0.026732509722933173,0.005831759331345206,0.32956337835639715,0.11847673659551108,0.2716039577499032,0.08960161386363596,0.8842218741774559,0.20168316995911284,0.9695399776101112,0.010528937089311498,0.02705607214011252,0.01086461864816222,0.8598289117217064,0.0887768126638308,0.19425428565591574,0.05809095200525816,0.9882305487990379,0.0057047240374924375,0.01771746127633378,0.009502122187071688,0.142425658646971,0.0640169970936798,0.14476975426077843,0.07926563045643935,0.1862655207514763,0.052778745332446156,0.22203226014971733,0.060835176202623915,0.1587845254689455,0.08666923571813731,0.3309948556125164,0.09791538185037499,0.02587618920370005,0.020334152459024108,105.625,92.65460053337881
Điền Hi Vi,in_hi_vi,8,0.912088658128466,0.04294042489919071,0.05295137582080705,0.027863804126206874,0.9251117876597813,0.04419363755648164,0.8716694712638855,0.254259008182374,0.07718151222382273,0.08268724944728485,0.6640054072652545,0.011819514160389741,0.024907222549830164,0.00905112018953578,0.7627244591712952,0.013024278296502026,0.021598644155476774,0.00606918370259899,0.12238492763468198,0.07174487216010648,0.1631831101008824,0.08839008264401936,0.622168385556766,0.32262826128574873,0.9655261720929827,0.017749671136279562,0.026821642981043885,0.015967611609560506,0.8873821667262486,0.06747458913240856,0.1971756166645459,0.059336803913046694,0.9867511732237679,0.008570787240933237,0.01918618324478822,0.013838507672376916,0.1480616948434285,0.04851465780824421,0.11445696279406548,0.05018627850721211,0.12176071852445602,0.027430738068399796,0.19241473078727722,0.03477295639898728,0.16453208508236067,0.17283856818119886,0.39256809864725384,0.1060485853060133,0.021078970981761813,0.020222436642631316,66.0,18.432308591166763
Ishihara Satomi,ishihara_satomi,9,0.8744145110249519,0.038717044362282044,0.0754826064221561,0.02501862388624473,0.887375220656395,0.035750397269806174,0.9541604742407799,0.31051394943755867,0.07934730220586061,0.041392510234141075,0.6505216732621193,0.0062249013012262025,0.024669631384313107,0.0056580716424674965,0.7870062962174416,0.005144163896916863,0.019400796969421208,0.003285804633843629,0.23655016534030437,0.049333955640116195,0.2501327469944954,0.056245271216396504,0.8875989243388176,0.12636781402600186,0.9537204429507256,0.01422041162736921,0.0340231959708035,0.01013431403570912,0.8035364523530006,0.12014838896086627,0.23367231152951717,0.030116624805530425,0.9851585328578949,0.005105418156011,0.022137557505629957,0.00951054101544739,0.12023250060155988,0.04348353821885837,0.1250545745715499,0.07168854493209896,0.15240618027746677,0.03859433275708388,0.20425325259566307,0.040685337586884994,0.37865245155990124,0.1595924656513344,0.25117634143680334,0.06375185183477657,0.014680805019452237,0.011531600550254246,127.75,86.09394094050212
Italy Monoca,italy_monoca,6,0.8906505823135377,0.05746465125061771,0.06842941418290138,0.02344110736989003,0.8977898955345154,0.06437275036691384,1.4231977224349974,0.03194561841055096,0.12796901315450668,0.03364431055720507,0.6441234469413758,0.009391546484268959,0.022353917360305786,0.0035135422422635358,0.7973082065582275,0.008086221416568612,0.018849922716617586,0.002916176345924001,0.16563121750950813,0.05497632539881033,0.16377848982810975,0.02458259134216166,0.6793909549713134,0.16005041136145712,0.9627845048904419,0.01608792912558012,0.030040977150201795,0.013139970854231011,0.4195445477962494,0.18047745221380826,0.14272285997867584,0.05570573629789377,0.9870844364166259,0.003429353435264459,0.015607355535030365,0.004510972437710262,0.05055932402610779,0.013246537750808333,0.04156836569309235,0.010010358885503421,0.1305353134870529,0.0500027225754408,0.12170993536710739,0.03544855641904527,0.22026935294270514,0.12564337491620928,0.2578476667404175,0.02661417496741179,0.013855132111348213,0.01041942057294714,77.8,33.47835121388149
Jang Gyu-ri,jang_gyuri,7,0.8399728238582611,0.04336516219617938,0.0882616906116406,0.03015180812432494,0.8425129950046539,0.04924191594377465,1.0819426675637562,0.28833342250661065,0.12305236111084619,0.041311441272433996,0.6335873206456502,0.012425844837107125,0.03588364676882823,0.010914658727615583,0.7969184219837189,0.007718231657418589,0.024696812654534973,0.0032534129680993388,0.2355574319760005,0.10477622519751721,0.22312550991773605,0.06739650487088543,0.8281313478946686,0.19681460170298037,0.9486005306243896,0.020543076464437034,0.039690726436674595,0.012526874171203992,0.5991342415412266,0.19730491994185817,0.20497188841303188,0.0656582608517971,0.979339063167572,0.007403755972427145,0.026381329633295536,0.009792561069854256,0.10161618515849113,0.02918185257333,0.09773352493842444,0.03737456062490506,0.1731252719958623,0.03946109171683594,0.18229995667934418,0.038531237107009106,0.3069065685073534,0.1764669458625928,0.2599480325977008,0.07858616920891921,0.021021546601938702,0.018066963307035278,99.0,49.71633821707192
Jang Won-young,jang_wonyoung,9,0.8726343289017677,0.049721411328830116,0.07214883831329644,0.033807475788368686,0.8727981150150299,0.056698743135304375,1.3297914415597916,0.07903753226714133,0.15337457600980997,0.050041718189707075,0.6476864516735077,0.020962471592155512,0.02540122636128217,0.006736608239219634,0.7895994782447815,0.010286929328225067,0.021256637992337346,0.0035336670646736582,0.16003650147467852,0.06772938201745242,0.16381120681762695,0.035895393364265456,0.8057408668100834,0.20167942897809685,0.9634922742843628,0.01620730816883596,0.03104686038568616,0.015133361287885911,0.5989682488143444,0.17691118085930718,0.17921024281531572,0.05184684428482237,0.9841657355427742,0.0075489798374795605,0.020305945101426914,0.010060505757115274,0.1348319509997964,0.06487058195919217,0.11627055797725916,0.10600375936983025,0.12391388416290283,0.03404637944836067,0.14380376506596804,0.03420603572408933,0.2441196171566844,0.08039024429529398,0.35406032018363476,0.09777589238873836,0.013565234115958447,0.01337004669103355,138.875,80.51285266617029
Jennifer Connely,jennifer_connely,10,0.8601429793569777,0.036561440505320945,0.1056773712237676,0.021197922140242357,0.8781811793645223,0.04635765588634579,0.9763930042584738,0.2980808611406808,0.10887870192527771,0.03675917913190721,0.6400176948971218,0.010529686339991842,0.0317519081549512,0.00919299596815842,0.7911929686864216,0.005629213006010243,0.016262019156581826,0.0029488743679850497,0.3169651925563812,0.17399283403043117,0.2137549784448412,0.04766374044922256,0.8518132567405701,0.14286912963613504,0.9631055593490601,0.008021985229082632,0.039480939921405576,0.007396758627445748,0.8157319095399644,0.12358125848872338,0.1971314698457718,0.056753004646548415,0.9828688767221239,0.004448635412645639,0.025309799756440855,0.006572293498075478,0.13641170039772987,0.04189737432210727,0.10404115211632517,0.035380501396152016,0.16514676064252853,0.047854998788380364,0.19509712689452702,0.03904181271102928,0.10354660404846072,0.08298470601415642,0.293068011601766,0.06856758182318469,0.024667653255164623,0.010872430884177171,98.0,25.278449319529077
Jung Eun-chae,jung_eunchae,8,0.8287029947553363,0.06311705158283336,0.10697754738586289,0.0365588231231605,0.8397290366036552,0.06965179193613538,1.0653434991836548,0.28481834989338883,0.11543486693075725,0.050189973116926564,0.6363701054028102,0.00876144567038699,0.030484919037137712,0.004365012243258831,0.7945641790117536,0.006224681030038195,0.02284181783241885,0.00281276065015298,0.18778615232024873,0.05650063124748131,0.19267606735229492,0.0721722244916894,0.7995933209146772,0.20733552382628337,0.9547360369137355,0.014577928036708609,0.04020353167184761,0.01300259219282062,0.676174019064222,0.10314066199118897,0.25637373115335194,0.01972248865952615,0.9805926936013358,0.004292365311910294,0.02697817701846361,0.008383500472042563,0.09136446725044932,0.029281741725461937,0.08252011558839253,0.03177083732724414,0.17861217579671315,0.058674079599179904,0.20040355622768402,0.03994623054974626,0.16141608357429504,0.10527675821004279,0.29770310648850035,0.061492467919591835,0.026189516032380716,0.01186881397632156,126.14285714285714,75.67434930580602
Kang Hye Won,kang_hye_won,7,0.8740724225838978,0.04978990143331295,0.09733526719113192,0.026719246208493752,0.8922857542832692,0.05737029343041866,0.9386569261550903,0.2642441313265162,0.08831149308631817,0.05847923038782131,0.6679928302764893,0.011870758918870445,0.02554895138988892,0.0085718565964107,0.7741002043088276,0.011208415803371948,0.017587780642012756,0.003512751307018038,0.15422081605841714,0.10007855231741235,0.1730843757589658,0.09211419009908252,0.6740531822045643,0.2973985839143393,0.9647169609864552,0.008179876384151085,0.03448966719831029,0.009428352597446532,0.76004363099734,0.12681709278716008,0.26668238267302513,0.06405289970253943,0.9856746594111125,0.0032767869348791054,0.02170487493276596,0.006927359110848822,0.16611215534309548,0.06050143336971008,0.1478101049239437,0.06206607171840511,0.16972343499461812,0.047152857771433236,0.22008904814720154,0.04555771243104348,0.07523149810731411,0.04859580927723609,0.26401374985774356,0.08128431532752757,0.039304710779106244,0.03461053485386385,62.0,14.628738838327793
Karina,karina,8,0.8755417551313128,0.020637450825625847,0.08783326936619622,0.02143994259546933,0.8904581410544259,0.025081778962079554,1.1423964244978768,0.2090916921828944,0.12291524878570012,0.05548747778160361,0.6703327383313861,0.010746470182596383,0.028758214520556585,0.00781162234220669,0.7679662278720311,0.00946089381112506,0.02489964264844145,0.006054423549387882,0.2364840560725757,0.10478654661450035,0.2136488961321967,0.06625958577411284,0.8268900769097465,0.23011353924118566,0.9768376435552325,0.005479858696202567,0.027039498622928346,0.012429650893525192,0.8586688893181937,0.0937720081681807,0.16469569437737977,0.06974651632070007,0.9856714180537632,0.006085762671049254,0.02032269550753491,0.009777506982623427,0.19885929567473276,0.09149878866560389,0.16408094391226768,0.0611148343905826,0.16742757015994617,0.06517159615146542,0.18399480091673986,0.05092982852808268,0.12973368274314062,0.05005796746328207,0.3285803496837616,0.1200811505144551,0.03194339121026652,0.02146674004696401,117.28571428571429,48.90479088421267
Katsumura Mika,katsumura_mika,4,0.8786244988441467,0.02028891126438895,0.09285576889912288,0.0022189248663113184,0.9008631507555643,0.02407033905171246,0.6748148600260416,0.09448066221982022,0.05115025117993355,0.004019146876143871,0.6367591619491577,0.0029848788727018477,0.026292996481060982,0.0014968432767176116,0.787676215171814,0.00437457076825446,0.020961036284764607,0.00460445550534028,0.2537950774033864,0.03683469300674245,0.26687684158484143,0.04013172473584297,0.9599664409955343,0.04903089607427198,0.9679458538691202,0.0024831240181433915,0.03642637158433596,0.005155414291875289,0.9756281773249308,0.004024247523422468,0.09018369515736897,0.012009917816862527,0.981760839621226,0.0035457268818363907,0.02726501226425171,0.00671383492716109,0.14075376838445663,0.027176093779537537,0.11891121417284012,0.027928400935497387,0.19749519228935242,0.033793486026416186,0.20985104143619537,0.027253689316507537,0.09426690265536308,0.037323797680352246,0.42688918113708496,0.06597623563883989,0.03113234043121338,0.008320286250342916,93.33333333333333,15.253414918196734
Keira Knightkey,keira_knightkey,6,0.8814447641372681,0.03302563839283588,0.09793697148561477,0.03057436571123067,0.9092911839485168,0.03467495877046765,0.745335578918457,0.07832022761325473,0.08277231529355049,0.03545339004172189,0.6525928854942321,0.0054125266975013735,0.02948743440210819,0.0065962947095174786,0.7936575174331665,0.00806402283136532,0.022618542611598968,0.003992434369840999,0.3098841249942779,0.06744469652477901,0.3107047766447067,0.046109807531428064,0.932307469844818,0.12358908580197268,0.9528798222541809,0.00999525995477491,0.04328792132437229,0.011006218196777497,0.8622418642044067,0.05398665773664046,0.2045535296201706,0.06354659905671325,0.9836570739746094,0.003903364769172276,0.023265975713729858,0.004946762718354732,0.15398123413324358,0.028448096776593535,0.15486542880535126,0.05054292905041652,0.15652084350585938,0.03799930676717978,0.20506220757961272,0.03987120811995242,0.1510236233472824,0.08107479539800766,0.2558050960302353,0.08020462831739039,0.0498002577573061,0.026092334559365715,101.2,37.033318331830145
Kim Claudia,kim_claudia,6,0.8754136681556702,0.03755058083207318,0.07317807078361512,0.017251860974250514,0.878360903263092,0.05845793133753512,0.8017542362213135,0.1632833763833704,0.09674307852983476,0.044069290093716684,0.6431829810142516,0.009973085901744878,0.0329871129244566,0.01034981973705414,0.7896183371543884,0.01587723266923102,0.01651337314397097,0.002434928840686723,0.20463431477546692,0.11138171247622602,0.1955773711204529,0.07369954017957595,0.7441069006919862,0.17241355936837174,0.9490403175354004,0.021178069017539485,0.037674156762659554,0.01619484563610279,0.8942253708839417,0.021752170565771143,0.16515841782093046,0.05490279864207661,0.9755813598632813,0.017034706347308613,0.03237488456070423,0.019954175487178205,0.0934163086116314,0.03365332523317534,0.08369449451565743,0.03387124681592505,0.20114166736602782,0.08695964455907709,0.2301415890455246,0.040608531005561374,0.12332190013257786,0.11203999757876001,0.3021722495555878,0.0976314244005728,0.03394378868397325,0.040048776918575904,65.8,30.32820469464027
Kim Hae Ri,kim_hae_ri,7,0.9107161859671276,0.019446695809483657,0.0399622671927015,0.01232141776244985,0.9068616529305775,0.02195812384512923,1.3288656075795493,0.06867776240997808,0.1425963950653871,0.026291491323538228,0.6390155553817749,0.01725964617967903,0.02976094993452231,0.004951473559596486,0.793431540330251,0.009202877481102701,0.021509994131823383,0.002488252862020213,0.14568899665027857,0.10640722264669207,0.13652686588466167,0.05699091298279923,0.5998867998520534,0.1969185363175363,0.9697057406107585,0.007880814014385595,0.019042270723730326,0.005386783924182957,0.30890125532945,0.05479001588771034,0.08091779549916586,0.021973353089496137,0.9855839510758717,0.0039816731071320045,0.015332033392041922,0.004754839313735194,0.05282888701185584,0.01667503740193781,0.041994537226855755,0.012804535832621245,0.1296159029006958,0.046294383262115824,0.12343298892180124,0.04198486248935779,0.28099123388528824,0.11707602275719367,0.2810496495415767,0.1216563872508197,0.02892359827334682,0.018782549094431597,53.5,15.727591769153435
Kim Hee Sun,kim_hee_sun,6,0.8987162470817566,0.022127008902105356,0.08172541037201882,0.024129339327243902,0.9173428535461426,0.01005237152602832,1.090962851047516,0.3548397951535798,0.09700253009796143,0.04727540372431062,0.6620139837265014,0.006537065673913208,0.02614748366177082,0.0044395260270314535,0.7865786671638489,0.005240839543603371,0.018776308186352255,0.0027549090477026767,0.20672239139676094,0.13549528307377723,0.17750270515680314,0.08693019044130462,0.6677269756793976,0.24872115674214057,0.9646479606628419,0.010149915105415281,0.030919144675135613,0.008625330487436368,0.7655220091342926,0.16119435141691363,0.17859396040439604,0.033277131185787207,0.9867577195167542,0.005203933452975858,0.017292392440140247,0.0053414693174045885,0.10276671797037125,0.02543106014267608,0.07984429150819779,0.02076898453620576,0.14033860713243484,0.045991235600907246,0.1724836140871048,0.045165496681667056,0.2831026375293732,0.09062616170726147,0.26851896047592166,0.09646261499238426,0.046144329383969306,0.056386999787997875,119.8,26.460032753822002
Kim Ji Won,kim_ji_won,9,0.8279949203133583,0.09202320494325089,0.11267914902418852,0.04398221979169292,0.8401124030351639,0.10461610273735372,1.0626871436834335,0.1990979353677021,0.09888313803821802,0.03784922699383691,0.6435578763484955,0.006020472949123076,0.033781173871830106,0.008169775944116423,0.77996826171875,0.006237431852645473,0.021810284117236733,0.0045715947406134065,0.18399692396633327,0.08470010404498494,0.1628675227984786,0.06257031478602122,0.6438489407300949,0.1907710362040761,0.9464289993047714,0.02100571143689368,0.04102502518799156,0.017444888224413115,0.8184996917843819,0.11045205656392194,0.18980303313583136,0.04845557685246516,0.9812486693263054,0.006795952895106628,0.02483093284536153,0.011457222177819273,0.1242047818377614,0.07718271050478143,0.09163245419040322,0.051169923075092535,0.13920250069350004,0.029704194009682883,0.16171767190098763,0.023670980317081633,0.20619691722095013,0.14637396391725707,0.32804497331380844,0.12134284726095547,0.03871768631506711,0.02967475956722842,124.0,41.42194802007479
Kim Jung Won,kim_jung_won,8,0.9164850115776062,0.03740425828672219,0.05261863315744059,0.02263984765777081,0.9253592661448887,0.038973896123788154,1.373060175350734,0.09450419513079529,0.14204466768673488,0.03030425139195772,0.6484713639531817,0.016632759124138655,0.023648453344191824,0.0071944035100254865,0.7787169728960309,0.007968913065453768,0.02243581906493221,0.005752588727981552,0.1855430363544396,0.08950795479860603,0.15013734251260757,0.054064616128019466,0.6053346991539001,0.232864580129392,0.9789971964699882,0.011514181287078928,0.012262424054954733,0.0034000742325190577,0.4777092295033591,0.13655230709334837,0.1623589949948447,0.07940720024387934,0.9913551892553057,0.001435369765641279,0.010967037507465907,0.0027226205317312734,0.09882858861237764,0.10221921294923413,0.07655112259089947,0.07417731707003074,0.132343305008752,0.04217327956503296,0.13815874819244658,0.03976039453589158,0.20444923319986888,0.15055423415563113,0.4701430840151651,0.1661677534224602,0.009070072722222124,0.008306497523571288,89.71428571428571,81.73235938983146
Kim Tae Hee,kim_tae_hee,8,0.8186319725854057,0.03709996136837943,0.12815332944904054,0.009783992178256616,0.8399878229413714,0.06842308147697969,1.1428341269493103,0.2761090005262882,0.10819595253893308,0.03264422569025532,0.6457200816699437,0.005394764325776178,0.02625675659094538,0.005549369655829696,0.7789622460092817,0.008742677949964516,0.020283174168850695,0.004110169713399564,0.20541299347366607,0.07650372464406882,0.1732596063188144,0.04981015739430739,0.7208008808749062,0.21741160826530728,0.9402800968715123,0.013203216496532555,0.047151396849325726,0.007359367695488952,0.9071607504572187,0.06810610386680108,0.16263421890991075,0.08727979207099028,0.9826052955218724,0.003948984850733616,0.026104326226881573,0.006632802860866271,0.11522494895117623,0.03144734348493581,0.10180909239820071,0.04014371735971647,0.11520572751760483,0.03472128593254297,0.16654685991150991,0.036379225884778287,0.11986615814800773,0.09070177531845335,0.31115129590034485,0.08197778068288941,0.017264469909215614,0.015365485373055845,115.71428571428571,37.06991464015761
Kim Yoo-jung,kim_yoojung,9,0.8815003782510757,0.04912097804908748,0.09055823972448707,0.03153352437644635,0.896616131067276,0.04886795344710372,0.9287924580276012,0.2628471347039295,0.12259339913725853,0.08068952477050483,0.6662597879767418,0.009188804096948675,0.035042201867327094,0.0071248678561062866,0.7856354713439941,0.008596945021313253,0.02483675954863429,0.006471077937846651,0.20107391104102135,0.10807197523267344,0.22282119374722242,0.11337325529983537,0.7275862284004688,0.26342198801857636,0.9610191658139229,0.010673086025110795,0.03942120750434697,0.0081790001020501,0.8016894161701202,0.12785309965400138,0.20807801745831966,0.0521816409981953,0.9831736758351326,0.0062345834074505006,0.02658819535281509,0.01039502050545852,0.16808821354061365,0.10921656782125845,0.17920164857059717,0.11472100098171426,0.13627701718360186,0.023742764410526498,0.16989571321755648,0.026337761112908656,0.2194476022850722,0.10007046688616243,0.32171921245753765,0.11167239229520319,0.03586867114063352,0.024946107320739132,112.625,75.23583292258786
Komatsu Nana,komatsu_nana,10,0.8493135571479797,0.03539199631519793,0.10753958258363935,0.0279007683324608,0.8684607545534769,0.05328445541893433,0.856129977438185,0.2199380998471792,0.08665536468227705,0.034394513840564564,0.6550302571720547,0.012288892959407306,0.03669989998969767,0.011042120724169525,0.7978093425432842,0.00501732488430563,0.020091106080346637,0.00557783552877208,0.2618386418455177,0.1504086483156655,0.22803760733869344,0.05780215775639598,0.8166197571489546,0.16597531424656564,0.9465251631206936,0.014191513297700195,0.04740826413035393,0.005235164015367803,0.8162878619299996,0.06619294095186418,0.22037318348884583,0.04748428533919614,0.9787737594710457,0.0061977441913458374,0.029520951625373625,0.008176749299939,0.17852526903152466,0.09606415900274276,0.16485905191964573,0.09408666156441939,0.1612861305475235,0.04070572313402992,0.18474093079566956,0.029742582865992833,0.23929332403673068,0.14285910850803227,0.292477332883411,0.09743149058198404,0.008459805766405124,0.006433690632843083,98.33333333333334,34.77355316903925
