person_id,person_name,facial_symmetry_mean,facial_symmetry_std,facial_symmetry_median,face_width_height_ratio_mean,face_width_height_ratio_std,eye_spacing_ratio_mean,eye_spacing_ratio_std,jaw_ratio_mean,jaw_ratio_std,smile_intensity_mean,smile_intensity_std,smile_intensity_max,eye_contact_mean,eye_contact_std,eye_openness_mean,eye_openness_std,gaze_stability_mean,gaze_stability_std,head_tilt_mean,head_tilt_std,expression_speed_mean,expression_speed_std,happy_mean,neutral_mean,surprise_mean,processed_frames,video_name,video_file
alesandrova_marina,Alesandrova Marina,0.8881592154502869,0.05235317721962929,0.8785359859466553,1.403009295463562,0.13071106374263763,0.6744533777236938,0.023731274530291557,0.7867821455001831,0.020733525976538658,0.10410289466381073,0.12012550234794617,0.3627678453922272,0.963137149810791,0.03369666635990143,0.5783089995384216,0.2801588475704193,0.985215961933136,0.021204335615038872,0.07174316048622131,0.052345603704452515,0.08482417464256287,0.1019454151391983,0.3548375368118286,0.0951211154460907,0.03613845631480217,76.0,5,raw/alesandrova_marina/5.mp4
alesandrova_marina,Alesandrova Marina,0.8940938711166382,0.11355340480804443,0.9449682235717773,1.171826958656311,0.05171285197138786,0.6744147539138794,0.020400922745466232,0.7673200368881226,0.021876858547329903,0.06909946352243423,0.09591925144195557,0.34301459789276123,0.9569768905639648,0.031193779781460762,0.9353866577148438,0.15742088854312897,0.9882562160491943,0.014774584211409092,0.08003733307123184,0.06457097083330154,0.10363297909498215,0.1790701299905777,0.1364593803882599,0.44787147641181946,0.03937927633523941,89.0,6,raw/alesandrova_marina/6.mp4
alesandrova_marina,Alesandrova Marina,0.7898606061935425,0.1937742829322815,0.8633866906166077,1.4726167917251587,0.1285458207130432,0.6586608290672302,0.034809306263923645,0.7836682796478271,0.018922805786132812,0.14118483662605286,0.11804019659757614,0.4109390377998352,0.9303945302963257,0.08431614935398102,0.9004113078117371,0.16693758964538574,0.97193443775177,0.04939763620495796,0.09068058431148529,0.06911105662584305,0.15726706385612488,0.1652766466140747,0.19147558510303497,0.2999035120010376,0.016847601160407066,121.0,7,raw/alesandrova_marina/7.mp4
alesandrova_marina,Alesandrova Marina,0.8857933112553188,0.09166327917150088,0.911373998437609,0.9770262837409973,0.06715891563466617,0.6676417929785592,0.02426780015230179,0.7765131763049534,0.019761393112795695,0.1600890824837344,0.17752620258501597,0.6559983960219792,0.9623865229742867,0.039549214233245165,0.8737487963267735,0.18606134397642954,0.9849257213728768,0.0247874063040529,0.08094696913446699,0.07562612955059324,0.13629324521337235,0.1801195272377559,0.15906750996197974,0.35213276743888855,0.0364218912353473,91.42857142857143,person_profile,raw/alesandrova_marina/person_profile.mp4
angel_baby,Angel Baby,0.8393200039863586,0.10265698283910751,0.8344365954399109,1.0466055870056152,0.07355408370494843,0.6820147633552551,0.02860899083316326,0.7632538080215454,0.0256021898239851,0.06840407848358154,0.10271790623664856,0.451837956905365,0.9298432469367981,0.04609472677111626,0.9203351140022278,0.1747131645679474,0.9756481051445007,0.028308046981692314,0.23853453993797302,0.149338036775589,0.12850289046764374,0.13130420446395874,0.10039803385734558,0.3199688792228699,0.09715273976325989,246.0,1,raw/angel_baby/1.mp4
angel_baby,Angel Baby,0.8811342120170593,0.03494534268975258,0.8891689777374268,1.467024326324463,0.04546491056680679,0.64692223072052,0.008424393832683563,0.7587223052978516,0.014605666510760784,0.1383020132780075,0.10631301254034042,0.3010452389717102,0.9510622620582581,0.014345090836286545,0.6549145579338074,0.14229333400726318,0.9908103346824646,0.009726222604513168,0.04855015501379967,0.03383693844079971,0.11162426322698593,0.10626161843538284,0.20019342005252838,0.40993231534957886,0.013729292899370193,67.0,2,raw/angel_baby/2.mp4
angel_baby,Angel Baby,0.7396256327629089,0.13016657531261444,0.7101148366928101,1.0079342126846313,0.10013929009437561,0.6413384675979614,0.034115541726350784,0.7878610491752625,0.01887933909893036,0.3188318610191345,0.2406149059534073,1.0,0.8978074193000793,0.07860492169857025,0.9091305732727051,0.20277175307273865,0.957363486289978,0.05150284990668297,0.16621872782707214,0.12145756930112839,0.23682403564453125,0.23245073854923248,0.25657132267951965,0.2503841817378998,0.017608385533094406,173.0,3,raw/angel_baby/3.mp4
angel_baby,Angel Baby,0.8408861756324768,0.09462796151638031,0.8256672024726868,1.0166963338851929,0.07416366040706635,0.648310124874115,0.03043627180159092,0.7815975546836853,0.016062697395682335,0.11941631883382797,0.1889956295490265,0.6492098569869995,0.9591922760009766,0.03577141836285591,0.9136613011360168,0.14761002361774445,0.9876478314399719,0.019128695130348206,0.19300957024097443,0.1510349065065384,0.08831419795751572,0.15639635920524597,0.3628368675708771,0.36521077156066895,0.00655274698510766,95.0,4,raw/angel_baby/4.mp4
angel_baby,Angel Baby,0.8811101317405701,0.077504001557827,0.8953503370285034,0.9928803443908691,0.12494529038667679,0.6344393491744995,0.08071044832468033,0.7600538730621338,0.030753836035728455,0.04313536733388901,0.07032569497823715,0.32520321011543274,0.9542978405952454,0.03941389545798302,0.5996701121330261,0.2853166162967682,0.9881386756896973,0.018950683996081352,0.19816012680530548,0.2436458021402359,0.0845920592546463,0.11453182250261307,0.31910690665245056,0.22743482887744904,0.012380123138427734,74.0,5,raw/angel_baby/5.mp4
angel_baby,Angel Baby,0.8266525268554688,0.13239194452762604,0.8570452928543091,1.3032708168029785,0.15572084486484528,0.6565688252449036,0.035432226955890656,0.7705439925193787,0.024488644674420357,0.06700241565704346,0.09434729069471359,0.42783939838409424,0.946151077747345,0.060021061450242996,0.6613158583641052,0.32407352328300476,0.979215145111084,0.03220827504992485,0.1144339069724083,0.1089036837220192,0.10953453183174133,0.14661456644535065,0.11307478696107864,0.2826554477214813,0.04070920869708061,228.0,6,raw/angel_baby/6.mp4
